#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        m138 132.251597788 -61.8975565027    0.02758     0.5880     0.5869    01:08:56.340   +00:39:25.350
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py m138.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=53525 --zeroMJDmin=53900
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:55:15 EDT
# Redshift information 
#       zgal   =     0.5880 
#       zsn    =     0.5850 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb3.040920_0211.026_3.diff.fits_CTIO4m_MOSAIC_II    53268.092900   R4m         2.0944000000   1.5789000000   1.5789000000
wbb3.041009_0110.1054_3.diff.fits_CTIO4m_MOSAIC_II   53287.049900   R4m        -1.5263000000   1.1500000000   1.1500000000
wbb3.041013_0107.042_3.diff.fits_CTIO4m_MOSAIC_II    53291.048500   R4m        -0.8535000000   0.9756000000   0.9756000000
wbb3.041017_0115.1034_3.diff.fits_CTIO4m_MOSAIC_II   53295.053100   R4m         0.0689000000   0.6255000000   0.6255000000
wbb3.041021_0121.058_3.diff.fits_CTIO4m_MOSAIC_II    53299.057600   R4m         0.5521000000   0.6057000000   0.6057000000
wbb3.041112_0123.166_3.diff.fits_CTIO4m_MOSAIC_II    53321.058900   R4m         0.6181000000   0.4749000000   0.4749000000
wbb3.041116_0127.076_3.diff.fits_CTIO4m_MOSAIC_II    53325.062000   R4m         0.2979000000   0.4532000000   0.4532000000
wbb3.041122_0250.187_3.diff.fits_CTIO4m_MOSAIC_II    53331.119800   R4m         0.3202000000   1.6955000000   1.6955000000
wbb3.041205_0204.066_3.diff.fits_CTIO4m_MOSAIC_II    53344.087200   R4m         0.4205000000   0.4182000000   0.4182000000
wbb3.041209_0138.064_3.diff.fits_CTIO4m_MOSAIC_II    53348.069800   R4m        -0.6503000000   0.4193000000   0.4193000000
wbb3.050928_0156.084_3.diff.fits_CTIO4m_MOSAIC_II    53641.081600   R4m         5.5960000000   2.1525000000   2.1525000000
wbb3.051006_0142.074_3.diff.fits_CTIO4m_MOSAIC_II    53649.072500   R4m         8.0678000000   0.6903000000   0.6903000000
wbb3.051009_0104.077_3.diff.fits_CTIO4m_MOSAIC_II    53652.045800   R4m         8.7614000000   1.1390000000   1.1390000000
wbb3.051011_0101.071_3.diff.fits_CTIO4m_MOSAIC_II    53654.044000   R4m         8.9343000000   0.8074000000   0.8074000000
wbb3.051108_0200.065_3.diff.fits_CTIO4m_MOSAIC_II    53682.085100   R4m         2.6308000000   0.9864000000   0.9864000000
wbb3.051124_0127.059_3.diff.fits_CTIO4m_MOSAIC_II    53698.061500   R4m         0.9565000000   0.6622000000   0.6622000000
wbb3.051126_0340.239_3.diff.fits_CTIO4m_MOSAIC_II    53700.153300   R4m         1.4085000000   0.5280000000   0.5280000000
wbb3.051130_0157.063_3.diff.fits_CTIO4m_MOSAIC_II    53704.082800   R4m         1.4670000000   0.3804000000   0.3804000000
wbb3.060916_0449.125_3.diff.fits_CTIO4m_MOSAIC_II    53994.201800   R4m         0.0126000000   0.5794000000   0.5794000000
wbb3.060925_0446.375_3.diff.fits_CTIO4m_MOSAIC_II    54003.199900   R4m         1.0077000000   0.4967000000   0.4967000000
wbb3.061015_0524.253_3.diff.fits_CTIO4m_MOSAIC_II    54023.226300   R4m        -0.1221000000   0.8349000000   0.8349000000
wbb3.061019_0549.103_3.diff.fits_CTIO4m_MOSAIC_II    54027.244000   R4m        -0.6994000000   0.7045000000   0.7045000000
wbb3.061023_0525.135_3.diff.fits_CTIO4m_MOSAIC_II    54031.226800   R4m        -0.2244000000   0.5510000000   0.5510000000
wbb3.061031_0501.102_3.diff.fits_CTIO4m_MOSAIC_II    54039.209800   R4m        -1.8298000000   0.8502000000   0.8502000000
wbb3.061114_0054.079_3.diff.fits_CTIO4m_MOSAIC_II    54053.039300   R4m         0.1255000000   0.4488000000   0.4488000000
wbb3.061130_0423.055_3.diff.fits_CTIO4m_MOSAIC_II    54069.183900   R4m         1.6805000000   1.7231000000   1.7231000000
wbb3.061213_0144.083_3.diff.fits_CTIO4m_MOSAIC_II    54082.073600   R4m         1.2177000000   0.5699000000   0.5699000000
wbb3.061217_0120.097_3.diff.fits_CTIO4m_MOSAIC_II    54086.056800   R4m         0.0563000000   0.4654000000   0.4654000000
wbb3.061221_0109.093_3.diff.fits_CTIO4m_MOSAIC_II    54090.050500   R4m        -0.4903000000   0.3541000000   0.3541000000
wbb3.061223_0114.057_3.diff.fits_CTIO4m_MOSAIC_II    54092.052600   R4m        -0.4938000000   0.3775000000   0.3775000000
wbb3.061225_0116.236_3.diff.fits_CTIO4m_MOSAIC_II    54094.054500   R4m         0.6489000000   0.5621000000   0.5621000000
wbb3.061226_0138.369_3.diff.fits_CTIO4m_MOSAIC_II    54095.069200   R4m        -0.1445000000   0.8970000000   0.8970000000
wbb3.061227_0213.016_3.diff.fits_CTIO4m_MOSAIC_II    54096.093700   R4m         1.1120000000   1.7641000000   1.7641000000
wbb3.061229_0108.007_3.diff.fits_CTIO4m_MOSAIC_II    54098.048400   R4m        -0.7241000000   1.7241000000   1.7241000000
wbb3.070109_0115.277_3.diff.fits_CTIO4m_MOSAIC_II    54109.053000   R4m         0.9556000000   2.5253000000   2.5253000000
wbb3.070112_0104.080_3.diff.fits_CTIO4m_MOSAIC_II    54112.045400   R4m        -2.4865000000   1.9676000000   1.9676000000
wbb3.070112_0106.081_3.diff.fits_CTIO4m_MOSAIC_II    54112.047700   R4m         1.4592000000   0.9673000000   0.9673000000
wbb3.070114_0114.105_3.diff.fits_CTIO4m_MOSAIC_II    54114.052500   R4m         0.1054000000   0.6807000000   0.6807000000
wbb3.070908_0637.051_3.diff.fits_CTIO4m_MOSAIC_II    54351.277300   R4m        -0.3723000000   0.4618000000   0.4618000000
wbb3.070911_0655.050_3.diff.fits_CTIO4m_MOSAIC_II    54354.289500   R4m        -0.0262000000   0.5198000000   0.5198000000
wbb3.070917_0624.033_3.diff.fits_CTIO4m_MOSAIC_II    54360.268700   R4m         0.9439000000   1.1872000000   1.1872000000
wbb3.071004_0503.034_3.diff.fits_CTIO4m_MOSAIC_II    54377.211900   R4m         0.1326000000   0.5697000000   0.5697000000
wbb3.071008_0447.039_3.diff.fits_CTIO4m_MOSAIC_II    54381.200900   R4m         0.4294000000   0.5102000000   0.5102000000
wbb3.071016_0453.050_3.diff.fits_CTIO4m_MOSAIC_II    54389.205000   R4m         1.6576000000   0.8156000000   0.8156000000
wbb3.071103_0448.003_3.diff.fits_CTIO4m_MOSAIC_II    54407.201100   R4m         0.6281000000   0.7583000000   0.7583000000
wbb3.071107_0450.058_3.diff.fits_CTIO4m_MOSAIC_II    54411.203000   R4m        -0.5220000000   0.3812000000   0.3812000000
wbb3.071113_0042.020_3.diff.fits_CTIO4m_MOSAIC_II    54417.031300   R4m        -0.3352000000   0.5455000000   0.5455000000
wbb3.071115_0040.065_3.diff.fits_CTIO4m_MOSAIC_II    54419.028800   R4m        -0.1090000000   0.5037000000   0.5037000000
