#       objid       gall       galb      mwebv       zhel       zcmb                  ra         dec
#        d058 131.924254701 -62.5320730007    0.02883     0.5840     0.5829    01:07:58.519   +00:03:01.918
# *************************************************************************************************
# This file created 
#       by     gnarayan
#       using  W_nn2.py d058.W6yr.nn2.lc -s --visualize --prune --adjusterrors --zplimit=29  --zeroMJDmax=52800 --zeroMJDmin=53200
#       and    clean_Wstd.py
#       on     herophysics
#       at     2013/04/01 13:54:14 EDT
# Redshift information 
#       zgal   =     0.5840 
#       zsn    =     0.5890 
# Redshifts are reported in the heliocentric frame
# Flux, Fluxerr_lo, Fluxerr_hi normalized to a zeropoint of 25.
# *************************************************************************************************
#Observation                                                  MJD   Passband            Flux     Fluxerr_lo     Fluxerr_hi
wbb6.021010_0148.071_3.diff.fits_CTIO4m_MOSAIC_II    52553.894500   R4m        -1.0679000000   1.4187000000   1.4187000000
wbb6.021014_0240.069_3.diff.fits_CTIO4m_MOSAIC_II    52561.112400   R4m         0.0897000000   1.4571000000   1.4571000000
wbb6.021030_0215.057_3.diff.fits_CTIO4m_MOSAIC_II    52577.095200   R4m         0.5239000000   1.2835000000   1.2835000000
wbb6.021105_0207.057_3.diff.fits_CTIO4m_MOSAIC_II    52583.089800   R4m        -0.1839000000   1.3895000000   1.3895000000
wbb6.021111_0220.066_3.diff.fits_CTIO4m_MOSAIC_II    52589.098700   R4m         0.4237000000   1.0383000000   1.0383000000
wbb6.021115_0104.049_3.diff.fits_CTIO4m_MOSAIC_II    52593.046000   R4m         1.3155000000   2.2080000000   2.2080000000
wbb6.021128_0235.045_3.diff.fits_CTIO4m_MOSAIC_II    52606.109100   R4m         0.7384000000   0.7004000000   0.7004000000
wbb6.021206_0247.058_3.diff.fits_CTIO4m_MOSAIC_II    52614.117400   R4m         0.0345000000   0.8407000000   0.8407000000
wbb6.031020_0216.039_3.diff.fits_CTIO4m_MOSAIC_II    52932.095400   R4m         4.6031000000   0.4459000000   0.4459000000
wbb6.031022_0101.051_3.diff.fits_CTIO4m_MOSAIC_II    52934.044400   R4m         6.2484000000   0.6382000000   0.6382000000
wbb6.031028_0120.043_3.diff.fits_CTIO4m_MOSAIC_II    52940.057800   R4m         5.8447000000   0.4962000000   0.4962000000
wbb6.031101_0050.050_3.diff.fits_CTIO4m_MOSAIC_II    52944.036300   R4m         5.8998000000   0.6686000000   0.6686000000
wbb6.031119_0159.055_3.diff.fits_CTIO4m_MOSAIC_II    52962.083600   R4m         2.8766000000   0.8904000000   0.8904000000
wbb6.031123_0145.052_3.diff.fits_CTIO4m_MOSAIC_II    52966.074800   R4m         0.7734000000   0.6809000000   0.6809000000
wbb6.031129_0153.290_3.diff.fits_CTIO4m_MOSAIC_II    52972.080000   R4m         0.8501000000   0.5528000000   0.5528000000
wbb6.031201_0041.039_3.diff.fits_CTIO4m_MOSAIC_II    52974.029900   R4m         1.9802000000   0.5780000000   0.5780000000
wbb6.031213_0140.048_3.diff.fits_CTIO4m_MOSAIC_II    52986.071300   R4m         1.3522000000   0.3901000000   0.3901000000
wbb6.031217_0116.045_3.diff.fits_CTIO4m_MOSAIC_II    52990.054600   R4m         0.2823000000   0.4817000000   0.4817000000
wbb6.031221_0118.038_3.diff.fits_CTIO4m_MOSAIC_II    52994.056500   R4m         1.1832000000   0.4189000000   0.4189000000
wbb6.031223_0142.040_3.diff.fits_CTIO4m_MOSAIC_II    52996.072400   R4m         1.2891000000   0.3907000000   0.3907000000
wbb6.031225_0129.034_3.diff.fits_CTIO4m_MOSAIC_II    52998.063500   R4m         0.7694000000   0.4393000000   0.4393000000
wbb6.031227_0139.032_3.diff.fits_CTIO4m_MOSAIC_II    53000.070200   R4m         0.9477000000   0.4586000000   0.4586000000
wbb6.031229_0102.031_3.diff.fits_CTIO4m_MOSAIC_II    53002.044600   R4m         1.5683000000   0.5406000000   0.5406000000
wbb6.040920_0227.029_3.diff.fits_CTIO4m_MOSAIC_II    53268.103500   R4m         1.1953000000   0.8600000000   0.8600000000
wbb6.041005_0258.1063_3.diff.fits_CTIO4m_MOSAIC_II   53283.127100   R4m        -0.7305000000   0.9089000000   0.9089000000
wbb6.041011_0114.1058_3.diff.fits_CTIO4m_MOSAIC_II   53289.052300   R4m        -0.8097000000   0.9731000000   0.9731000000
wbb6.041017_0355.1057_3.diff.fits_CTIO4m_MOSAIC_II   53295.165000   R4m         0.1882000000   0.6117000000   0.6117000000
wbb6.041019_0124.042_3.diff.fits_CTIO4m_MOSAIC_II    53297.060000   R4m        -0.0145000000   0.5126000000   0.5126000000
wbb6.041023_0136.052_3.diff.fits_CTIO4m_MOSAIC_II    53301.069200   R4m        -0.3410000000   0.7307000000   0.7307000000
wbb6.041106_0133.038_3.diff.fits_CTIO4m_MOSAIC_II    53315.070000   R4m        -0.3796000000   0.6665000000   0.6665000000
wbb6.041112_0417.190_3.diff.fits_CTIO4m_MOSAIC_II    53321.180200   R4m         0.1735000000   0.5469000000   0.5469000000
wbb6.041114_0150.060_3.diff.fits_CTIO4m_MOSAIC_II    53323.079200   R4m         0.3314000000   0.6817000000   0.6817000000
