"ID","Name","RA","DEC","Obj. Type","Redshift","Host Name","Host Redshift","Reporting Group/s","Discovery Data Source/s","Classifying Group/s","Associated Group/s","Disc. Internal Name","Disc. Instrument/s","Class. Instrument/s","TNS AT","Public","End Prop. Period","Discovery Mag/Flux","Discovery Filter","Discovery Date (UT)","Sender","Remarks","Ext. catalog/s"
"70348","SN 2020yxk","00:48:26.812","-03:43:48.67","SN II","0.13","","","ZTF, ATLAS, Pan-STARRS1","ZTF, ATLAS, Pan-STARRS1","ePESSTO+","ATLAS; Pan-STARRS1; ZTF","ZTF20acordmt","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","19.24","g-ZTF","2020-11-05 04:40:48.000","ZTF_AMPEL_COMPLETE","","TESS-active sector/s (30,31);TESS-Sector30"
"70347","AT 2020yxj","00:35:12.720","-12:55:29.18","","","","","ZTF","ZTF","","ZTF","ZTF20ackapmm","P48 - ZTF-Cam","","1","1","","19.76","g-ZTF","2020-11-05 04:40:07.392","ZTF_AMPEL_COMPLETE","","TESS-active sector/s (30,31);TESS-Sector30"
"70346","AT 2020yxi","22:39:47.603","-22:29:34.57","","","","","ZTF","ZTF","","ZTF","ZTF19abegzha","P48 - ZTF-Cam","","1","1","","19.66","r-ZTF","2020-10-12 04:31:36.768","ZTF_AMPEL_COMPLETE","",""
"70345","AT 2020yxh","00:49:37.046","-18:47:52.45","","","","","ZTF","ZTF","","ZTF","ZTF18acekiow","P48 - ZTF-Cam","","1","1","","19.22","r-ZTF","2020-11-03 06:37:20.352","ZTF_AMPEL_COMPLETE","","TESS-active sector/s (30,31);TESS-Sector30"
"70344","AT 2020yxg","00:29:31.656","-23:22:28.90","","","","","ZTF","ZTF","","ZTF","ZTF19abpuaxn","P48 - ZTF-Cam","","1","1","","19.14","r-ZTF","2020-10-08 06:31:58.944","ZTF_AMPEL_COMPLETE","",""
"70343","AT 2020yxf","21:15:18.839","-17:36:05.54","Other","","","","ZTF","ZTF","ePESSTO+","ZTF","ZTF20acohkja","P48 - ZTF-Cam","ESO-NTT - EFOSC2-NTT","1","1","","18.65","r-ZTF","2020-10-31 02:03:26.208","ZTF_AMPEL_COMPLETE","",""
"70342","AT 2020yxe","19:51:14.085","-07:43:53.34","","","","","ZTF","ZTF","","ZTF","ZTF20acohsar","P48 - ZTF-Cam","","1","1","","19.22","r-ZTF","2020-10-31 02:29:17.952","ZTF_AMPEL_COMPLETE","",""
"70341","SN 2020yxd","02:09:13.675","+33:02:38.09","SN Ia","0.05","","","Pan-STARRS1, ZTF, ATLAS, Fink","Pan-STARRS1, ZTF, ATLAS","UCSC","ATLAS; Pan-STARRS1; ZTF","PS20kvb","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","Lick-3m - KAST","1","1","","19.74","i-Sloan","2020-11-03 10:23:31.200","PS1_Bot1","",""
"70340","AT 2020yxc","01:55:42.470","+05:30:16.08","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kva","PS1 - GPC1","","1","1","","21.18","w-PS1","2020-10-24 10:55:12.000","PS2_Bot1","",""
"70339","AT 2020yxb","08:16:03.735","+32:43:05.94","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kuv","PS1 - GPC1","","1","1","","20.77","w-PS1","2020-10-24 14:36:57.600","PS2_Bot1","",""
"70338","AT 2020yxa","03:41:08.443","+41:34:58.23","","","","","Pan-STARRS1","Pan-STARRS1","","Pan-STARRS1","PS20kut","PS1 - GPC1","","1","1","","19.79","i-Sloan","2020-10-25 12:08:38.400","PS2_Bot1","",""
"70337","SN 2020ywz","04:41:33.492","-22:48:31.31","SN Ia","0.114","","","Pan-STARRS1, ATLAS, REFITT","Pan-STARRS1, ATLAS, ZTF","REFITT","ATLAS; Pan-STARRS1; REFITT; ZTF","PS20kuq","ATLAS1 - ACAM1, P48 - ZTF-Cam, PS1 - GPC1","SOAR - Goodman","1","1","","19.48","i-Sloan","2020-11-03 12:08:38.400","PS2_Bot1","",""
"70336","SN 2020ywy","01:00:33.452","-01:41:06.00","SN Ia","0.04","","","Pan-STARRS1, ATLAS","Pan-STARRS1, ATLAS","ePESSTO+","ATLAS; Pan-STARRS1","PS20kum","ATLAS1 - ACAM1, PS1 - GPC1","ESO-NTT - EFOSC2-NTT","1","1","","18.77","i-Sloan","2020-11-03 08:21:07.200","PS2_Bot1","","TESS-active sector/s (30,31);TESS-Sector30"
"70335","AT 2020ywx","11:53:26.229","+10:53:47.31","","","","","ATLAS, ZTF","ATLAS, ZTF","","ATLAS; ZTF","ATLAS20bewg","ATLAS1 - ACAM1, P48 - ZTF-Cam","","1","1","","16.478","orange-ATLAS","2020-11-04 14:52:48.000","ATLAS_Bot1","",""
"70334","AT 2020yww","06:16:53.210","-67:30:13.50","","","","","MASTER","MASTER","","MASTER","MASTER OT J061653.21-673013.5","Other - Other","","1","1","","15.4","Clear-","2020-11-04 00:33:53.856","MASTER","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"70333","AT 2020ywv","04:51:58.340","-66:26:49.90","","","","","MASTER","MASTER","","MASTER","MASTER OT J045158.34-662649.9","Other - Other","","1","1","","15.2","Clear-","2020-11-04 01:28:34.464","MASTER","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"70332","AT 2020ywu","04:32:39.830","-68:16:36.60","","","","","MASTER","MASTER","","MASTER","MASTER OT J043239.83-681636.6","Other - Other","","1","1","","14.9","Clear-","2020-11-04 01:33:54.144","MASTER","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"70331","AT 2020ywt","05:42:02.180","-68:16:12.40","","","","","MASTER","MASTER","","MASTER","MASTER OT J054202.18-681612.4","Other - Other","","1","1","","15.6","Clear-","2020-11-04 01:50:19.104","MASTER","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"70330","AT 2020yws","05:26:06.370","-63:49:15.00","","","","","MASTER","MASTER","","MASTER","MASTER OT J052606.37-634915.0","Other - Other","","1","1","","15.9","Clear-","2020-11-04 02:24:34.560","MASTER","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"70329","AT 2020ywr","05:41:43.680","-64:15:43.90","","","","","MASTER","MASTER","","MASTER","MASTER OT J054143.68-641543.9","Other - Other","","1","1","","14.5","Clear-","2020-11-04 02:31:26.688","MASTER","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"70328","AT 2020ywq","04:30:49.000","-68:36:12.60","","","","","MASTER","MASTER","","MASTER","MASTER OT J043049.00-683612.6","Other - Other","","1","1","","15.1","Clear-","2020-11-04 01:33:54.144","MASTER","","TESS-active sector/s (30,31);TESS-Sector30;TESS-Sector31"
"70327","AT 2020ywp","11:53:08.022","+23:23:27.17","","","SDSS J115308.18+232325.3","","ALeRCE, ZTF","ZTF","","ZTF","ZTF20acmgrdz","P48 - ZTF-Cam","","1","1","","19.2647","r-ZTF","2020-11-04 11:52:57.003","ALeRCE","",""
